"wp_event_id","post_status","description","hero_image_url","poster_url","featured_image_url","sold_out","website","facebook","amanat","anulat","bilete_doar_la_intrare"
"441134","publish","Poți fi fericit alături de persoana iubită, indiferent de părerea celor din jur?

&nbsp;

Este întrebarea la care trebuie să-și răspundă Toma, un tânăr corporatist care se îndrăgostește de Elena, o bibliotecară isteață și veselă, dar, din întâmplare, obeză.

&nbsp;

Va putea Toma să facă față prejudecăților celor din jur și să apere valorile în care crede? Este iubirea un combustibil îndeajuns de puternic? Când superficialitatea devine normă, umorul rămâne singura armă, iar curajul ultima frontieră. Tu ai curajul să fii diferit?

&nbsp;

Te așteptăm la o comedie care va stârni hohote de râs, multă voie bună și care cu siguranță te va pune pe gânduri!

&nbsp;

Un spectacol marca SoArt organizat de Syarela Arts și găzduit de Teatrul Amzei.

&nbsp;

Dragoste la kg (Fat Pig) după Neil LaBute


Distribuția:
Elena - Anca Grosu
Toma - Ștefan Opreanu
Cătălin – Nicolai Popescu
Gina – Cristiana Savu
Regia: MIrcea Rotaru","https://www.ambilet.ro/wp-content/uploads/2023/12/dragoste-kg-banner.jpg","https://www.ambilet.ro/wp-content/uploads/2023/12/dragoste-kg-portret.jpg","https://www.ambilet.ro/wp-content/uploads/2023/12/dragoste-kg-banner.jpg","0","https://www.facebook.com/SyarelaArts/events","https://fb.me/e/5rN4oGu7z","0","0","0"
"530033","publish","<strong>--------------------------------------
</strong>

<strong><span class=""hsphh064 owmke36a kjdc1dyq ctgv7vl3 m8h3af8h lvuc4oj0 je9skisw tt3ens6q eq5u9d8z"" data-testid=""emoji""><span class=""tbl4rxom k8cr7cgy eusf8shn rl78xhln f7cxi1y6 srn514ro"">CĂLUGĂRIȚA FEMINISTĂ și MISOGINUL MODERNIST</span></span>
</strong>după URSUL de Anton Pavlovici Cehov
O comedie dramatică despre iubiri absurde

&nbsp;

Spectacolul ""Călugărița feministă si Misoginul modernist"" este o comedie spectaculoasă, adaptare după Ursul de A. P. Cehov.

&nbsp;

Universul lui Cehov este fascinant, iar montarea lui Alexandru P. Rusu aduce în contemporaneitate lumea plină de farmec și profunzime a personajelor sale.

&nbsp;

Smirnov este un antreprenor în luptă cu morile de vânt din cauza bugetelor de sprijin inexistente și a datoriilor acumulate de la furnizori, dar niciodată returnate. Un “misogin"" îndrăgostit, care s-a duelat de 3 ori pentru a cuceri femei.

&nbsp;

Popova este o femeie plină de viață, ce parcurge drumul interior de la văduvă devotată, la călugăriță și chiar la războinică îndrăgostită, totul în decurs de o oră și jumătate.
Atunci când cei doi se ciocnesc, ies însă scântei, iar comedia este asigurată de la un capăt la altul!

&nbsp;

Distribuția: Valentina Visarion Mingopol, Axel Moustache

&nbsp;

Regie : Alexandru P. Rusu
Muzică originală: Andi Bănică
Versuri: Axel Moustache, Valentina Visarion Mingopol

&nbsp;

Costume și scenografie: Radu Gheorghițoiu
Design afiș &amp; video: Radu Popovici
Designer rochii spectacol @Novak Couture.

&nbsp;

Un spectacol organizat &amp; produs de Syarela Arts.

&nbsp;

Locatie: Teatrul Amzei<br class=""html-br"" />Adresa: str.Biserica Amzei, nr. 21-23","https://www.ambilet.ro/wp-content/uploads/2023/01/Calugarita-Feminista-Banner.jpg","https://www.ambilet.ro/wp-content/uploads/2023/01/Calugarita-Feminista-Afis.jpg","https://www.ambilet.ro/wp-content/uploads/2023/01/Calugarita-Feminista-Banner.jpg","0","https://www.facebook.com/SyarelaArts",,"0","0","0"
"576003","publish","<strong>UN BĂRBAT ȘI MAI MULTE FEMEI,</strong> de <strong>Leonid Zorin</strong>

&nbsp;

„Un bărbat și mai multe femei” este o comedie spumoasă care te invită în lumea lui Garunski, un bărbat năucit de femeile din jurul său – una este prea banală, alta prea agitată, una prea cuminte, alta prea autoritară, femei disperate, victime sau incurabil romantice.
O piesa de teatru în care putem observa relațiile unui bărbat cu mai multe femei din viața sa, dar mai ales cum poate să evolueze in relațiile cu ele.
Personajul principal, care are inițial un caracter slab, copleșit de greutățile cotidiene, are nevoie de o adeverință de la un spital.
Dar acest lucru este doar începutul unei noi aventuri pentru el, o aventură care îl va transforma, și care îl va face să aibă în cele din urmă o personalitate puternică și atrăgătoare; tot acest proces de transformare va fi în raport cu femeile pe care le întâlnește. Astfel, Garunski ajunge chiar să descopere modul în care poți să mulțumești femeile.
Un spectacol în care puteți urmări evoluția personajelor si toate încurcăturile prin care trec, dar și cum progresează relațiile dintre ele.

&nbsp;

Traducere text:
<strong>Tudor Steriade</strong>

Distribuția:
<strong>Oana Berbec și Ștefan Opreanu</strong>

Regia:
<strong>Alexandru Unguru</strong>

Scenografia și afișul:
<strong>Cristina Dandu</strong>

&nbsp;

O producție Teatrul SoArt.
Un spectacol organizat de Syarela Arts.","https://www.ambilet.ro/wp-content/uploads/2025/01/Un-barbat-mai-multe-femei-banner-gen.jpg","https://www.ambilet.ro/wp-content/uploads/2025/01/Un-Barbat-si-mai-multe-femei-afis-29.01.25.jpg","https://www.ambilet.ro/wp-content/uploads/2025/01/Un-barbat-mai-multe-femei-banner-gen.jpg","0","https://www.facebook.com/SyarelaArts/events/?id=100045601453246&sk=events","https://fb.me/e/8WIIlruoe","0","0","0"
"692338","publish","A fost odată ca niciodată…o vulpe vicleană, ca toate vulpile ….. și șezând vulpea cu botul pe labe îi veni miros de pește. Și cum vulpea e șireată din fire, își umplu desaga cu pește . Și ce credeți?... îl învață și pe urs să pescuiască.

&nbsp;

Nu știi cum? Vă invităm să aflați cum îl păcălește vulpea pe urs, dar și pe vânător. Se mai întâlneste vulpița noastră cu un cocoș, un iepure și un cățel.

&nbsp;

Oare de ce? Curioși să vă întâlniți cu personajele poveștii noastre? Ele cu siguranță abia așteaptă să vă întâlnească!

&nbsp;

Actorii vor da viață personajelor: Vulpea, Ursul, Vânătorul, Cocoșul, Cățelul și Iepurele.

&nbsp;

Spectacol de teatru interactiv recomandat copiilor cu vârsta de peste 3 ani. Durata: 45 de minute

&nbsp;

Un spectacol pus în scenă in cadrul programului cultural <strong>Caravana cu Spectacole la Clubul Țăranului – La Mama </strong>(Intrarea Monetariei nr. 3, <strong>Muzeul Național al Tăranului Român</strong>, București, Sector 1)

&nbsp;

Powered by Teatru la Cinema

&nbsp;

<strong>Alte mențiuni:</strong>

Pentru copiii cu vârsta de peste 1 an se achită bilet. Se achită bilete atât pentru părinți cât și pentru copii.","https://www.ambilet.ro/wp-content/uploads/2025/06/Ursul-pacalit-de-vulpe-banner-28.06.25.jpg","https://www.ambilet.ro/wp-content/uploads/2025/06/Ursul-Pacalit-afis-28.06.25.jpg","https://www.ambilet.ro/wp-content/uploads/2025/06/Ursul-pacalit-de-vulpe-banner-28.06.25.jpg","1",,,"0","0","0"
"701647","publish","O călătorie în minunata poveste a Zânei Magice. Cei mici și cei mari se vor bucura de un spectacol interactiv plin de energie și de voie bună, pentru că “Magic FairyTale” este locul unde copiii urcă pe scenă și devin mici magicieni.

&nbsp;

Ca într-o adevarată vrajă, doar cu o baghetă fermecată, ei învață trucuri hazlii și formule magice ce vor transforma fanteziile în realitate, pentru că în lumea poveștilor, totul este permis!

&nbsp;

Spectacol interactiv de magie recomandat copiilor cu vârsta de peste 3 ani. <strong>Durata: </strong>45 de minute

&nbsp;

Un spectacol organizat în cadrul programului cultural <strong>Caravana cu Spectacole la Clubul Tăranului – La Mama </strong>(Muzeul Național al Tăranului Român , Intrarea Monetariei nr. 3, București, Sector 1)

Powered by <strong>Teatru la Cinema</strong>
#caravanacuspectacole

&nbsp;

<strong>Alte mențiuni:</strong>
<ul>
 	<li>Pentru copiii cu vârsta de peste 1 an se achită bilet. Se achită bilete atât pentru părinț cât și pentru copii.</li>
</ul>","https://www.ambilet.ro/wp-content/uploads/2025/06/Magic-Fairytale-banner-HRC-13.07.25.jpg","https://www.ambilet.ro/wp-content/uploads/2025/06/Magic-Fairytale-afis-13.07.25.jpg","https://www.ambilet.ro/wp-content/uploads/2025/06/Magic-Fairytale-banner-HRC-13.07.25.jpg","0",,,"0","0","0"
"701716","publish","A fost odată ca niciodată, că dacă n-ar fi fost nu s-ar fi povestit....o capră care avea trei iezi: cel mare, cel mijlociu și cel mic. Care de care mai frumușel și mai năzdravan din fire....ca toți iezii.

&nbsp;

Da se pare ca iedul cel mic era cel mai ascultător și capra tare mândră mai era de el...Toate bune și frumoase, numai că pe vremea aceea trăia și un lup flămând, ce tot dădea târcoale pe lângă casa caprei....să-i mănânce iezișorii. Dar într-o zi când capra a plecat după: ""Frunze-buze....Mălăieși în călcăieși ....știți dumneavoastră cei care ați citit povestea....iaca și lupul....bate la ușa iezisorilor...Apoi...dacă i-o fi mâncat sau nu, nănaşul lup pe iezișorii cei năzdrăvani....

&nbsp;

Vă poftim să aflați ce și cum s-o gătat povestea noastră!

&nbsp;

Actorii vor da viață personajelor: Ion Creangă, Capra, cei trei iezi și Lupul.

&nbsp;

Spectacol de teatru interactiv recomandat copiilor cu vârsta de peste 3 ani. Durata: 45 de minute

&nbsp;

Un spectacol pus în scenă în cadrul programului cultural <strong>Caravana cu Spectacole </strong>la  <strong><span class=""printable"">Clubul Țăranului - La Mama - </span></strong>Intrarea Monetariei nr. 3, Muzeul Tăranului Român

&nbsp;

Powered by <strong>Teatru la Cinema</strong>

#caravanacuspectacole

&nbsp;

<strong>Alte mențiuni:</strong>
<ul>
 	<li>Pentru copiii cu vârsta de peste 1 an se achită bilet. Se achită bilete atât pentru copii cât și pentru părinți</li>
</ul>","https://www.ambilet.ro/wp-content/uploads/2025/06/Capra-cu-trei-iezi-banner-10.08.25.jpg","https://www.ambilet.ro/wp-content/uploads/2025/06/Capra-cu-3-iezi-afis-10.08.25.jpg","https://www.ambilet.ro/wp-content/uploads/2025/06/Capra-cu-trei-iezi-banner-10.08.25.jpg","0",,,"0","0","0"
"713553","publish","<strong>==================================================
Flagrant</strong> dupa Ion Baiesu

&nbsp;

Adrenalina in miez de noapte: o femeie melancolica si solitara, traind cu regretul esecului profesional si sentimental, un infractor sarac in idei si... sarac in general, plus Marioara, femeie de serviciu ""profesionista"", care nu scapa ocazia sa isi arate spiritul de observație și curiozitatea excesivă, specifice acestei tagme.
Va asteptam la o super comedie cu răsturnări de situație, idile, scandal și mult umor, toate în flagrant!

&nbsp;

Tu cum ai reactiona daca te-ai intalni in casa, noaptea, cu un hot, fie el și stângaci ?

&nbsp;

Va asteptam sa aflati ce se va intampla si sa radeti in hohote de toate incurcaturile care intervin pe tot parcursul spectacolului.

&nbsp;

Distributie: Lungu Catalin, Carmen Sascău, Ştefana Badiu
Durata spectacol  1 h 20 min.

&nbsp;

Un spectacol organizat de Syarela Arts

&nbsp;","https://www.ambilet.ro/wp-content/uploads/2025/09/Flagrant-banner-gen.jpg","https://www.ambilet.ro/wp-content/uploads/2025/09/Flagrant-dupa-Ion-Baiesu-afis.png","https://www.ambilet.ro/wp-content/uploads/2025/09/Flagrant-banner-gen.jpg","0","https://www.facebook.com/SyarelaArts/events",,"0","0","0"
"714703","publish","<strong>A fost odată o fetiță frumoasă și cuminte, căreia bunica i-a dăruit o scufiță roșie. Aceasta i se potrivea atât de bine, încât toți au început să o numească Scufița Roșie. Era veselă, bună la suflet, harnică, dar și foarte isteață.</strong>

&nbsp;

Acțiunea respectă ideea originală a autorilor, Frații Grimm, însă aduce în fața spectatorilor duioșia Mamei și a Bunicuței, umorul Lupului și al Vânătorului, precum și naivitatea Scufiței Roșii. Întregul fir narativ se desfășoară într-o notă când plină de suspans, când de bună-dispoziție, susținută de muzicalitatea spectacolului și de o interpretare interactivă.

&nbsp;

Personajele acestei povești binecunoscute vor încânta atât copiii, cât și adulții, oferind un text original, încărcat de duioșie, umor și candoare. Acestea sunt presărate cu pilde, proverbe și învățături din vechime, atât de relevante și astăzi.

&nbsp;

Actorii vor da viață personajelor: Mama, Scufița Roșie, Lupul, Vânătorul și Bunicuța.

&nbsp;

Spectacol de teatru interactiv, recomandat copiilor cu vârsta de peste 3 ani.

&nbsp;

Durata spectacolului: 45 de minute

&nbsp;

Un spectacol pus în scenă în cadrul programului cultural <strong>Caravana cu Spectacole, la Restaurant Hanu’ lui Manuc</strong> – Piața Unirii, Strada Franceză 62-64, Sector 3, București.

Powered by <strong>Teatru la Cinema</strong>
<strong>#caravanacuspectacole</strong>

&nbsp;

<strong>Alte mențiuni:</strong>

Pentru copiii cu vârsta de peste 1 an se achită bilet.

Biletele sunt necesare atât pentru copii, cât și pentru părinți.

Vă rugăm să vă prezentați la locație cu 30 de minute înainte de începerea spectacolului pentru a vă ocupa locurile preferate.","https://www.ambilet.ro/wp-content/uploads/2025/06/Scufita-Rosier-banner-27.07.25.jpg","https://www.ambilet.ro/wp-content/uploads/2025/06/Scufita-rosie-afis-27.07.25.jpg","https://www.ambilet.ro/wp-content/uploads/2025/06/Scufita-Rosier-banner-27.07.25.jpg","0",,,"0","0","0"
"739632","publish","<strong>Capra cu trei iezi </strong>
Locație: Teatrul Amzei (Strada Biserica Amzei nr. 21-23)

&nbsp;

🔍 Capra cu trei iezi revine pe scenă într-o reinterpretare contemporană plină de culoare, suspans și comedie! Adaptarea semnată de Claudia Chiraș și regizată de Alexandru P. Rusu transformă celebra poveste românească într-un spectacol captivant, ideal pentru copii și părinți deopotrivă.

&nbsp;

🕵‍♂ Iedul cel mic devine un detectiv pasionat, cu pălărie și carnețel, hotărât să-l prindă pe misteriosul Blănosu – un lup maestru al deghizărilor și al teatrului. Împreună cu frații săi năzdrăvani și o mamă corporatistă mereu pe fugă, micuțul ied pornește într-o aventură plină de provocări, farse și lecții importante despre curaj, familie și responsabilitate.

&nbsp;

🎶 Spectacolul include momente muzicale originale, replici savuroase și scene comice care vor stârni hohote de râs, dar și emoții autentice. Decorurile și costumele sunt vibrante, iar personajele – de la Capra cu laptop și telefoane, până la Lupul actor dramatic – sunt reinterpretate într-un stil actual și plin de farmec.

&nbsp;

👪 Recomandat copiilor cu vârsta peste 4 ani, dar și adulților care vor să redescopere povestea într-o cheie modernă, educativă și amuzantă.

Durată: 45 minute

&nbsp;

Distribuție: Marius Lică, Teodora Ciocan, Miruna Redes, Cosmin Popa, Maria Nițu/Bianca Dobre

&nbsp;

Teatru pentru copii / Comedie / Aventură

&nbsp;

🎟 Nu ratați această poveste reinventată, unde detectivii poartă pălării, lupii joacă teatru, iar iezii învață să fie eroi","https://www.ambilet.ro/wp-content/uploads/2025/11/Capra-cu-trei-iezi-banner-gen-DBSYA.jpg","https://www.ambilet.ro/wp-content/uploads/2025/11/Capra-cu-trei-iezi-afis-gen-DBSYA.jpg","https://www.ambilet.ro/wp-content/uploads/2025/11/Capra-cu-trei-iezi-banner-gen-DBSYA.jpg","0","https://www.facebook.com/SyarelaArts",,"0","0","0"
"756306","publish","Rock Revolution Fest se întoarce în forță, în cea de-a treia ediție, care se va desfășura la Bobâlna, în perioada 21-23 August 2026 - pe platoul dealului Bobâlna, lângă monumentul comemorativ al Răscoalei de la 1437.

&nbsp;

Te așteptăm cu un program divers, combinat cu peisaje fermecătoare și împrejurimi istorice, ce creează o lume în care uiți să îți verifici telefonul.

&nbsp;

Prin achiziționarea biletului, susții proiectele culturale la care luăm parte.

&nbsp;

Desigur, ai asigurat în cadrul festivalului și:

* Food &amp; Drinks
* Zona campare – corturi și rulote.
* Acces / parcare auto-moto.
* ... și cel mai important - omenie!

&nbsp;

Regulament acces:

* Gratuit pentru copiii sub 14 ani însoțiți de un adult plătitor de bilet.
* Gratuit pentru persoanele cu dizabilități plus un însoțitor.
* Copiii neînsoțiți trebuie să aibă 16 ani împliniți.","https://www.ambilet.ro/wp-content/uploads/2025/11/Rock-Revolution-Fest-Bobalna-banner-.jpg","https://www.ambilet.ro/wp-content/uploads/2025/11/Bobalna-Rock-Revolution-2026.jpg","https://www.ambilet.ro/wp-content/uploads/2025/11/Rock-Revolution-Fest-Bobalna-banner-.jpg","0","https://rockrevolution.ro/",,"0","0","0"
